,Cmin,Cmax,Cmin_rna,Cmax_rna,coex,string,Cmin_Nucleus,Cmin_Cytoplasm,Cmin_Mitochondrion,Cmin_Endoplasmic_reticulum,Cmin_Golgi_apparatus,Cmin_Plasma_membrane,Cmin_Vacuole,Cmin_Peroxisome,Cmin_Cytoskeleton,Cmin_Cell_wall,Cmax_Nucleus,Cmax_Cytoplasm,Cmax_Mitochondrion,Cmax_Endoplasmic_reticulum,Cmax_Golgi_apparatus,Cmax_Plasma_membrane,Cmax_Vacuole,Cmax_Peroxisome,Cmax_Cytoskeleton,Cmax_Cell_wall,Kd,int_stoich,fb_pred,Kd_pred,Kd_pred_RF,fb_pred_RF
78,YAL010C,YDL126C,4.467224469930023,440.6138559560012,0.8352259938926007,724.0,2.462,5.0,5.0,4.514,1.147,1.504,1.747,1.611,1.801,0.748,5.0,5.0,5.0,5.0,1.552,1.868,2.09,1.623,1.857,1.477,-5.258482807789568,-2.1225601085169834,-1.5374635,-5.724389,-5.0319969369812565,-2.300732928945624
79,YAL010C,YHR003C,4.467224469930023,20.100778632300013,0.7928682158893864,244.0,2.462,5.0,5.0,4.514,1.147,1.504,1.747,1.611,1.801,0.748,1.266,4.586,4.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.503833930705902,-0.5488267293127087,-1.1338036,-6.7647715,-6.867838665612959,-0.8999535700974195
80,YAL010C,YLR452C,4.467224469930023,19.468747940199982,0.2578410487838165,0.0,2.462,5.0,5.0,4.514,1.147,1.504,1.747,1.611,1.801,0.748,2.844,2.923,0.333,0.9,0.111,5.0,1.222,0.111,1.52,1.58,-7.2971148954568,-0.5615099514379284,-0.9644958,-7.228674,-7.102163008823689,-0.7312193063255052
81,YHL032C,YAL010C,9.583559725509977,4.467224469930023,0.6105634439172158,0.0,1.517,5.0,5.0,1.231,0.0,1.424,0.875,1.852,0.0,1.506,2.462,5.0,5.0,4.514,1.147,1.504,1.747,1.611,1.801,0.748,-7.741162446017966,-0.380144592125552,-0.93886,-6.8835635,-7.179107540538792,-0.7435591958054869
82,YAL010C,YNR044W,4.467224469930023,38.50263441200008,0.259583877530621,0.0,2.462,5.0,5.0,4.514,1.147,1.504,1.747,1.611,1.801,0.748,1.335,2.098,1.372,1.414,0.0,1.807,0.609,0.0,1.086,5.0,-7.667646973349519,-0.4300998765895985,-0.8868786,-7.4645004,-7.209837565239585,-0.7846248267989477
83,YAL010C,YHR083W,4.467224469930023,42.35289785330008,0.7926122442247089,999.0,2.462,5.0,5.0,4.514,1.147,1.504,1.747,1.611,1.801,0.748,2.172,5.0,5.0,1.499,0.0,0.94,0.0,1.243,0.643,0.602,-8.313739257285686,-0.2515737275660193,-1.2167866,-6.9251246,-7.804728847367812,-0.4357307785542313
84,YAL010C,YNR052C,4.467224469930023,33.051285191099936,0.8054449710023867,0.0,2.462,5.0,5.0,4.514,1.147,1.504,1.747,1.611,1.801,0.748,4.054,5.0,1.573,0.896,0.111,1.047,1.134,0.111,1.107,1.508,-6.356622544795264,-1.0755238972935608,-1.267786,-6.6043615,-6.438013267885802,-1.1935412132995793
85,YAL010C,YLR335W,4.467224469930023,74.98865153889994,0.6686525910808887,0.0,2.462,5.0,5.0,4.514,1.147,1.504,1.747,1.611,1.801,0.748,5.0,4.43,4.16,1.275,0.0,0.845,0.675,0.0,1.616,0.621,-7.718148072320681,-0.7715945534414425,-1.4716156,-6.2765026,-7.248997717747268,-1.036618159887485
86,YPL029W,YAL010C,8.970767837980054,4.467224469930023,0.4974920300477398,0.0,2.7,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.462,5.0,5.0,4.514,1.147,1.504,1.747,1.611,1.801,0.748,-7.408660703719487,-0.4916515406164436,-0.9806652,-6.981742,-7.081514399993571,-0.7369579553207569
87,YAL010C,YLR258W,4.467224469930023,10.67978805639995,0.38011048326473,0.0,2.462,5.0,5.0,4.514,1.147,1.504,1.747,1.611,1.801,0.748,4.352,5.0,1.63,1.041,0.0,1.334,1.317,1.131,0.887,1.554,-5.93145791986481,-1.4759564032402197,-1.1532409,-6.771229,-5.83298208431523,-1.581475928602578
88,YAL010C,YDL167C,4.467224469930023,46.486020560399936,0.6020702091402345,0.0,2.462,5.0,5.0,4.514,1.147,1.504,1.747,1.611,1.801,0.748,4.226,5.0,1.092,0.869,0.0,1.109,0.768,0.0,1.261,0.66,-8.757775607113366,-0.3503335222847906,-1.2338517,-6.5197167,-7.836368884988786,-0.7704229789472611
89,YAL011W,YLR385C,9.4006768398,23.50610971080005,0.671757702813591,989.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.862,0.0,5.0,0.833,0.556,0.0,0.0,0.0,0.0,0.0,0.519,0.0,-7.129648138229548,-0.7800701664437353,-0.6792129,-7.2224402,-7.1425413944262,-0.7739277171637551
90,YAL011W,YBR231C,9.4006768398,7.259239763629992,0.7398934212903586,996.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.862,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.481,0.862,0.0,-8.058822176971537,-0.2931984527107312,-0.879785,-7.185522,-7.672137328822625,-0.4853275457648044
91,YAL011W,YBL002W,9.4006768398,785.7577101720013,0.3805946546283839,0.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.862,0.0,5.0,3.144,1.756,1.613,1.051,1.707,1.307,0.784,2.284,1.459,-4.62768724120788,-2.794044728936443,-2.380624,-5.7195697,-4.73889140449274,-2.673702895029073
92,YAL011W,YLR399C,9.4006768398,25.965606762500023,0.7701955852723,971.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.862,0.0,5.0,2.58,1.077,0.639,0.0,0.593,0.0,0.0,0.951,0.0,-5.7566523557513065,-1.6671291878617125,-1.0135833,-6.6754904,-5.696061083811295,-1.5448476749463314
93,YAL011W,YOL012C,9.4006768398,88.54480106750012,0.4067393325758179,943.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.862,0.0,4.796,2.017,1.425,1.059,0.834,1.002,0.968,0.509,1.804,0.98,-5.3260520142444845,-2.0649445293100763,-1.2516842,-6.471813,-5.482460921299636,-1.7939058500790304
94,YAL011W,YDR155C,9.4006768398,2398.6072066400006,0.4111743625971799,0.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.862,0.0,5.0,5.0,5.0,1.284,1.307,1.466,1.291,1.25,1.436,1.711,-4.137162434554662,-3.237877701118019,-2.7338595,-4.718636,-4.280679824721621,-3.0736346981379574
95,YAL011W,YDR224C,9.4006768398,1186.99568983,0.4542477371391448,538.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.862,0.0,5.0,3.117,1.714,1.632,0.946,1.644,1.215,0.721,2.243,1.415,-4.862598852892421,-2.633321729534056,-2.2631137,-5.2373934,-4.869206651460377,-2.6249900276862106
96,YAL011W,YGR002C,9.4006768398,16.96359033510007,0.8564102404055529,986.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.862,0.0,5.0,2.147,0.444,0.0,0.0,0.0,0.0,0.0,1.15,0.0,-7.356831710470699,-0.5403522183884015,-0.76318705,-7.106964,-7.22846685200455,-0.731052645957519
97,YAL011W,YDR190C,9.4006768398,78.87122283410001,0.5630608295054987,991.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.862,0.0,5.0,3.258,1.264,0.987,0.0,0.765,1.086,0.0,1.711,0.0,-6.496348654424209,-1.2849679124801796,-1.1869146,-6.393193,-6.286492899230981,-1.343398261960996
98,YDR465C,YAL012W,30.72433682040004,550.7710790450001,0.7475491646957307,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.58,4.67,2.651,1.376,0.926,1.862,1.443,1.321,1.23,1.62,-5.192871341603619,-1.7585158201752285,-1.9945354,-5.2476206,-5.09565451777462,-1.9014372351291904
99,YDR108W,YAL012W,11.576012288799957,550.7710790450001,0.6298266994272469,0.0,2.821,5.0,1.49,1.717,5.0,1.575,1.906,1.281,1.165,0.814,4.58,4.67,2.651,1.376,0.926,1.862,1.443,1.321,1.23,1.62,-5.654484209935619,-1.873468205328108,-2.34295,-4.696048,-5.362721578640128,-2.0723247007774166
100,YAL034W-A,YAL012W,6.341404850990004,550.7710790450001,0.3893435221852232,0.0,4.628,2.208,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.58,4.67,2.651,1.376,0.926,1.862,1.443,1.321,1.23,1.62,-5.716285769509781,-1.5051613262658097,-1.9712073,-5.656856,-5.513317173394129,-1.8904351411224924
101,YNL156C,YAL012W,31.263125915400007,550.7710790450001,0.6006964857764795,0.0,0.778,4.261,0.988,4.205,0.444,1.122,0.694,0.222,0.662,0.659,4.58,4.67,2.651,1.376,0.926,1.862,1.443,1.321,1.23,1.62,-5.972657321610728,-1.3024764313341468,-1.7524962,-5.650036,-5.550295682652301,-1.5706595511018435
102,YLR370C,YAL012W,70.88911232859994,550.7710790450001,0.0370300780272003,0.0,2.395,5.0,5.0,0.611,0.732,1.386,1.12,0.0,5.0,1.096,4.58,4.67,2.651,1.376,0.926,1.862,1.443,1.321,1.23,1.62,-4.1055675650986325,-2.244920807415676,-1.7241912,-4.9838905,-4.1892517896039525,-2.1849103732407893
103,YAL013W,YDR169C,7.700277319049999,10.733506265299985,0.6190922704104669,0.0,5.0,5.0,5.0,0.926,0.0,0.741,0.71,0.0,0.573,0.672,5.0,5.0,1.055,0.0,0.0,0.958,0.944,0.0,0.0,1.074,-6.409905908780915,-0.7837880403725698,-1.4734874,-6.2587166,-6.432395664690638,-0.8631370948735199
104,YMR263W,YAL013W,21.8495929519,7.700277319049999,0.3835746065253342,996.0,5.0,2.126,1.244,0.618,0.0,1.027,0.757,0.0,0.692,0.93,5.0,5.0,5.0,0.926,0.0,0.741,0.71,0.0,0.573,0.672,-7.554020826393133,-0.2536644687264759,-0.812967,-6.956699,-7.480751795407423,-0.3979247577750254
105,YNL097C,YAL013W,7.222687700370018,7.700277319049999,0.7587167736652277,994.0,5.0,2.539,0.961,0.883,0.0,0.644,1.399,0.972,0.855,0.579,5.0,5.0,5.0,0.926,0.0,0.741,0.71,0.0,0.573,0.672,-7.140515036590244,-0.4832125274523859,-0.88092816,-7.1262407,-7.218263154867286,-0.5267654227776087
106,YAL013W,YNL330C,7.700277319049999,29.661409786899945,0.8031992023765921,994.0,5.0,5.0,5.0,0.926,0.0,0.741,0.71,0.0,0.573,0.672,5.0,4.273,1.878,1.562,0.655,1.426,1.603,2.018,1.608,1.702,-6.713134643108579,-0.6290751155672454,-1.2873822,-6.687755,-6.754543905713807,-0.7999397706668536
107,YIL084C,YAL013W,8.410094848110013,7.700277319049999,0.7417912490028209,993.0,5.0,5.0,1.016,0.0,0.0,0.584,0.0,0.0,0.0,1.08,5.0,5.0,5.0,0.926,0.0,0.741,0.71,0.0,0.573,0.672,-8.900922431628278,-0.0585779617083244,-0.7920909,-7.156087,-8.267706292880886,-0.3365094053661014
108,YPL181W,YAL013W,11.607147340700026,7.700277319049999,0.6928891251923203,996.0,5.0,2.445,0.578,0.884,0.0,0.0,1.217,0.732,0.819,0.672,5.0,5.0,5.0,0.926,0.0,0.741,0.71,0.0,0.573,0.672,-7.0862105636267625,-0.4030081423912032,-0.73599327,-7.1613255,-7.163485485026785,-0.5044603817928602
109,YAL015C,YMR075W,13.33280369920007,7.785578802449974,0.6768285137755609,0.0,5.0,5.0,5.0,1.646,0.0,1.214,0.894,0.0,0.944,1.228,5.0,1.501,0.0,0.0,0.0,0.0,0.0,0.0,0.613,0.503,-5.812223365792237,-1.5619528078798173,-1.1789608,-6.7292,-6.04405024029552,-1.4132259866192738
110,YOR014W,YAL016W,58.71237367310005,74.89039596820002,0.8465417632849598,999.0,5.0,4.567,1.128,0.778,0.0,1.309,0.909,0.56,5.0,1.242,5.0,5.0,1.791,1.068,1.044,1.279,1.225,0.556,5.0,1.162,-5.086455909464291,-1.6767061157627128,-1.4416497,-5.704154,-5.163998975373509,-1.6465568583058765
111,YML109W,YAL016W,25.547186669,74.89039596820002,0.4079697540432042,930.0,3.313,5.0,0.525,0.0,0.0,0.588,0.0,0.0,1.501,1.375,5.0,5.0,1.791,1.068,1.044,1.279,1.225,0.556,5.0,1.162,-5.419917294648119,-2.2145999905105205,-1.4923016,-6.079013,-5.4923557165771975,-2.1111914012048065
112,YDR200C,YAL016W,10.94285399079998,74.89039596820002,0.7831546523324349,475.0,2.755,5.0,4.22,5.0,0.0,0.503,1.27,0.554,1.159,0.679,5.0,5.0,1.791,1.068,1.044,1.279,1.225,0.556,5.0,1.162,-5.721902038589706,-1.8168313420032207,-1.9024811,-5.4949493,-5.66127634050797,-1.7285946791370506
113,YGL190C,YAL016W,24.77600111609996,74.89039596820002,0.8153806611274133,999.0,5.0,5.0,1.434,1.189,0.92,1.462,5.0,0.694,2.126,1.582,5.0,5.0,1.791,1.068,1.044,1.279,1.225,0.556,5.0,1.162,-5.398955696093756,-1.475139911617221,-1.5245895,-5.404175,-5.431686889616525,-1.4240447956352715
114,YNL127W,YAL016W,18.50573491110008,74.89039596820002,0.8330745601849344,980.0,2.431,5.0,4.243,5.0,5.0,0.855,0.0,0.805,1.136,0.0,5.0,5.0,1.791,1.068,1.044,1.279,1.225,0.556,5.0,1.162,-5.771033104494379,-1.5760753925563864,-1.5755029,-6.1841664,-5.786828278050872,-1.5134172538786357
115,YMR029C,YAL016W,34.3936499742,74.89039596820002,0.6259478237623114,965.0,2.65,5.0,4.251,5.0,0.0,0.0,0.748,0.993,0.856,0.543,5.0,5.0,1.791,1.068,1.044,1.279,1.225,0.556,5.0,1.162,-4.6707500236056285,-2.2239685078930624,-1.1863034,-5.700705,-5.031678893695029,-2.0531987877394373
116,YOR231W,YAL017W,20.95529068640002,15.042728235300018,0.5311033374145246,432.0,3.462,5.0,2.483,1.616,1.084,2.11,1.52,1.267,1.82,2.89,4.066,5.0,1.337,0.535,0.0,1.19,0.825,0.0,0.755,1.683,-5.816429101454182,-1.52308008812938,-1.1083317,-5.9802294,-5.906884775990323,-1.5156197059945151
117,YAL017W,YKL035W,15.042728235300018,205.96882956000024,0.7178111386566559,844.0,4.066,5.0,1.337,0.535,0.0,1.19,0.825,0.0,0.755,1.683,1.637,4.72,1.593,1.488,1.066,4.368,1.657,1.23,1.136,2.206,-4.980584951108993,-2.066578446369307,-1.9500393,-5.3263607,-5.086632814904895,-2.003243663266524
118,YAL017W,YER177W,15.042728235300018,579.8362905719996,0.7416024469590434,393.0,4.066,5.0,1.337,0.535,0.0,1.19,0.825,0.0,0.755,1.683,5.0,5.0,1.843,1.257,0.812,4.34,1.577,1.387,1.82,1.572,-4.268420247156528,-2.755416511299061,-2.3002484,-4.8463964,-4.391602761347273,-2.700829808463855
119,YAL017W,YER133W,15.042728235300018,125.14651043000003,0.6122931436787062,359.0,4.066,5.0,1.337,0.535,0.0,1.19,0.825,0.0,0.755,1.683,5.0,5.0,1.545,1.535,1.084,1.93,1.757,0.893,5.0,1.868,-4.634699213066808,-2.38048337404851,-2.006769,-5.2175217,-4.715546597777217,-2.337400430901978
120,YAL017W,YDR099W,15.042728235300018,377.1978695669994,0.6505413372912727,767.0,4.066,5.0,1.337,0.535,0.0,1.19,0.825,0.0,0.755,1.683,5.0,5.0,1.627,1.088,0.885,4.339,1.426,1.143,1.607,1.443,-4.325775916873594,-2.693162738958941,-2.0971997,-5.292355,-4.5268426195141815,-2.577995601442465
121,YKL006C-A,YAL019W,31.90114889320005,66.93207169570006,0.1871023010064537,0.0,1.415,5.0,1.094,4.249,5.0,2.416,1.624,0.0,0.0,0.818,5.0,4.428,4.0,0.0,0.0,0.0,0.0,0.0,0.798,0.0,-4.946476100718081,-2.0818194016402667,-1.376929,-5.7349243,-5.362641189639365,-1.818728858263856
122,YAL019W,YOR061W,66.93207169570006,63.82437470610007,0.7126720125155819,186.0,5.0,4.428,4.0,0.0,0.0,0.0,0.0,0.0,0.798,0.0,5.0,4.404,2.163,0.825,0.758,1.451,1.151,0.535,1.283,1.428,-4.503413547367278,-2.333459537758917,-1.3740599,-5.750526,-4.805055394210671,-2.2326328896838152
123,YAL019W,YKR092C,66.93207169570006,140.52366179599974,0.9258142772887572,0.0,5.0,4.428,4.0,0.0,0.0,0.0,0.0,0.0,0.798,0.0,5.0,1.964,0.0,0.534,0.0,0.0,0.0,0.0,0.0,0.693,-4.997060121055196,-1.8559168332543952,-1.7597221,-5.3936415,-5.128161266880098,-1.792639121505084
124,YAL019W,YLR249W,66.93207169570006,3181.7467860999973,0.8945275048772442,354.0,5.0,4.428,4.0,0.0,0.0,0.0,0.0,0.0,0.798,0.0,2.939,5.0,1.632,1.355,0.955,1.624,1.469,0.983,1.685,1.376,-4.209255607595412,-2.6684361099278373,-2.1494277,-4.795106,-4.281370358019077,-2.5858170256024877
125,YAL019W,YLR197W,66.93207169570006,447.9166555140003,0.8411778543515638,218.00000000000003,5.0,4.428,4.0,0.0,0.0,0.0,0.0,0.0,0.798,0.0,5.0,2.817,1.868,0.941,0.0,0.919,0.916,0.729,1.407,0.0,-4.826557009152468,-2.035729315740626,-1.6355155,-5.679392,-5.044808746082945,-1.8670149888166108
126,YAL019W,YGL207W,66.93207169570006,147.15609461600013,0.9329080025449762,508.0,5.0,4.428,4.0,0.0,0.0,0.0,0.0,0.0,0.798,0.0,4.711,1.906,1.27,1.214,0.0,0.0,0.0,0.0,1.244,0.0,-5.144359154329408,-1.7285100727801812,-1.5423951,-5.4841967,-5.321710590641284,-1.5913380180265366
127,YAL019W,YDR224C,66.93207169570006,1186.99568983,0.4169760663488456,354.0,5.0,4.428,4.0,0.0,0.0,0.0,0.0,0.0,0.798,0.0,5.0,3.117,1.714,1.632,0.946,1.644,1.215,0.721,2.243,1.415,-3.89771563176284,-2.951934395128233,-1.8742969,-5.180496,-4.252719434467599,-2.553536550632949
128,YAL019W,YBL002W,66.93207169570006,785.7577101720013,0.4222110427971512,0.0,5.0,4.428,4.0,0.0,0.0,0.0,0.0,0.0,0.798,0.0,5.0,3.144,1.756,1.613,1.051,1.707,1.307,0.784,2.284,1.459,-4.096658134336708,-2.756598278523937,-2.0267599,-5.5700645,-4.333425941427171,-2.432887234314443
129,YAL020C,YBL071W-A,9.360217339930012,70.90149038209994,0.63400459373591,999.0,1.951,5.0,1.088,0.523,0.0,0.719,0.74,0.648,1.011,0.0,5.0,5.0,1.179,0.678,0.591,0.624,0.0,0.0,0.942,0.576,-6.486003711971422,-1.248960377921522,-1.2751924,-6.348281,-6.513745038241256,-1.086303500957361
130,YNL288W,YAL021C,24.585660518500024,41.69587199159993,0.8805023618414679,999.0,4.042,4.198,1.19,0.0,0.0,0.0,0.751,0.852,0.753,0.992,4.641,5.0,1.68,1.256,0.672,1.249,1.431,0.0,1.242,1.744,-7.157285169296408,-0.35170750091846814,-0.87708664,-6.881574,-7.059316001286481,-0.4121372978307785
131,YDR443C,YAL021C,11.647478297699967,41.69587199159993,0.6485259858304425,438.0,5.0,2.489,1.429,0.681,0.0,0.786,1.083,0.0,0.733,1.375,4.641,5.0,1.68,1.256,0.672,1.249,1.431,0.0,1.242,1.744,-5.783652071468875,-1.5005880384021413,-1.5017155,-6.042199,-5.782566347703515,-1.5224431441404895
132,YAL021C,YER068W,41.69587199159993,26.58429074440001,0.6861229750462999,999.0,4.641,5.0,1.68,1.256,0.672,1.249,1.431,0.0,1.242,1.744,5.0,5.0,1.506,1.296,0.772,0.857,1.169,0.0,0.885,1.026,-7.354149148626325,-0.2081280223960169,-1.076017,-6.1463766,-7.018328791198325,-0.4330117635322438
133,YIL038C,YAL021C,28.34312490750016,41.69587199159993,0.8379911357530953,999.0,5.0,5.0,1.184,0.665,0.0,0.648,0.662,0.0,0.806,0.992,4.641,5.0,1.68,1.256,0.672,1.249,1.431,0.0,1.242,1.744,-5.921236037647157,-0.9180805610932242,-1.0347618,-6.4564705,-6.222695963041009,-0.7732354724789278
134,YAL021C,YPR072W,41.69587199159993,50.8103650716,0.8135881115903002,999.0,4.641,5.0,1.68,1.256,0.672,1.249,1.431,0.0,1.242,1.744,5.0,5.0,1.251,0.84,0.0,0.0,0.609,0.0,1.016,0.74,-6.91397443372228,-0.3520236235278838,-1.1699916,-5.763997,-6.702742244251486,-0.617108464316938
135,YAL034W-A,YAL021C,6.341404850990004,41.69587199159993,0.5404020102873206,0.0,4.628,2.208,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.641,5.0,1.68,1.256,0.672,1.249,1.431,0.0,1.242,1.744,-5.765871428444794,-1.2876509090837132,-1.3994027,-6.1127157,-5.802233215910315,-1.4028249386837828
136,YGR134W,YAL021C,9.825507070989964,41.69587199159993,0.8892831692695523,991.0,4.103,4.54,1.077,0.0,0.222,0.0,0.0,0.225,0.52,0.658,4.641,5.0,1.68,1.256,0.672,1.249,1.431,0.0,1.242,1.744,-7.007194809014125,-0.7955730632451345,-1.0703181,-6.6834307,-6.729539861837999,-0.86276381162746
137,YAL021C,YMR194W,41.69587199159993,764.7357533170006,0.4545820479179088,0.0,4.641,5.0,1.68,1.256,0.672,1.249,1.431,0.0,1.242,1.744,1.234,5.0,2.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.00475224926266,-1.7635800209322372,-1.6644499,-5.250139,-5.046706856047737,-1.820454690516691
138,YAL021C,YGR034W,41.69587199159993,1958.255543319999,0.08713316762338,0.0,4.641,5.0,1.68,1.256,0.672,1.249,1.431,0.0,1.242,1.744,2.494,5.0,2.108,1.074,0.0,0.583,0.829,0.0,0.0,0.0,-4.96615613950943,-1.847544662819881,-2.0402024,-5.0059795,-4.882986331294003,-1.9783456640122763
139,YAL021C,YPR033C,41.69587199159993,199.7020840279997,0.7392572278350573,0.0,4.641,5.0,1.68,1.256,0.672,1.249,1.431,0.0,1.242,1.744,2.566,5.0,5.0,1.334,0.0,0.754,0.935,0.0,0.993,0.757,-4.177692876428265,-2.541461596870493,-1.8544974,-5.2843094,-4.478880801926745,-2.258174152529781
140,YDL165W,YAL021C,35.43920523489996,41.69587199159993,0.2912430392371835,999.0,5.0,5.0,1.378,0.0,0.0,0.222,0.533,0.0,0.997,0.887,4.641,5.0,1.68,1.256,0.672,1.249,1.431,0.0,1.242,1.744,-6.963087065078736,-0.451571427375026,-1.0933499,-6.315384,-6.82248121210737,-0.5071327867522569
141,YAL023C,YBR106W,236.6512162940001,955.5054356949992,0.7360250379471279,353.0,1.21,5.0,1.17,5.0,1.545,3.484,1.368,1.134,0.919,2.124,1.995,5.0,4.49,5.0,1.064,1.417,1.714,1.092,0.661,1.083,-5.709234585926484,-1.2215715146894566,-1.5810989,-5.0916786,-5.499002052884706,-1.3189057617144675
142,YNL219C,YAL023C,60.85923792240003,236.6512162940001,0.7280097987641453,268.0,1.354,4.418,1.63,4.384,0.992,2.503,1.106,0.747,0.51,1.496,1.21,5.0,1.17,5.0,1.545,3.484,1.368,1.134,0.919,2.124,-6.764331324828792,-0.4784673398292831,-1.1631055,-6.1982017,-6.366997145676647,-0.7835799778476027
143,YAL034W-A,YAL023C,6.341404850990004,236.6512162940001,0.6949341922153348,0.0,4.628,2.208,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.21,5.0,1.17,5.0,1.545,3.484,1.368,1.134,0.919,2.124,-7.342351333042895,-0.4197452851625272,-1.0303466,-6.7276855,-6.68839922595733,-0.93992440430994
144,YAL023C,YLR372W,236.6512162940001,314.6509782710003,0.8439529547559304,361.0,1.21,5.0,1.17,5.0,1.545,3.484,1.368,1.134,0.919,2.124,1.824,5.0,2.25,5.0,2.078,3.091,1.894,1.597,1.41,1.968,-5.477732636279632,-1.2999367039750005,-1.5691079,-5.4826875,-5.410232470441255,-1.3711419171856347
145,YAL023C,YDL072C,236.6512162940001,135.2211328520002,0.0236476983625897,0.0,1.21,5.0,1.17,5.0,1.545,3.484,1.368,1.134,0.919,2.124,1.032,5.0,1.533,5.0,1.299,2.328,1.129,0.517,0.747,0.0,-5.8538273518895325,-0.982765780952393,-1.3357494,-5.684696,-5.734197895543835,-1.384511049529103
146,YAL023C,YCR012W,236.6512162940001,4419.350892900002,0.3359766784311707,0.0,1.21,5.0,1.17,5.0,1.545,3.484,1.368,1.134,0.919,2.124,2.77,5.0,5.0,2.463,1.791,4.49,2.543,2.119,2.243,2.334,-4.945349703607767,-2.2165007892589585,-2.286511,-5.2163696,-4.626905960089288,-2.2970336812420755
147,YAL023C,YGL022W,236.6512162940001,242.4727429250001,0.854274275505302,757.0,1.21,5.0,1.17,5.0,1.545,3.484,1.368,1.134,0.919,2.124,1.001,5.0,0.834,5.0,1.486,3.071,1.144,0.0,0.548,1.512,-8.16684807949387,-0.1149514641379631,-0.7797137,-6.5828543,-7.29539580764735,-0.5041993543335493
148,YAL023C,YBL040C,236.6512162940001,66.87299661040001,0.2711014548813957,157.0,1.21,5.0,1.17,5.0,1.545,3.484,1.368,1.134,0.919,2.124,1.379,5.0,1.959,5.0,3.906,2.091,1.415,0.0,0.732,1.407,-5.813621441308481,-1.0359344134330322,-1.3109758,-5.7975206,-5.732778999238313,-1.1113249005802146
149,YKR024C,YAL025C,26.23617565539996,29.35223548289997,0.9603954083827476,686.0,5.0,2.507,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.534,0.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.685774956599581,-0.5865443099477249,-0.92236155,-6.624136,-6.313501421305039,-0.877287354579764
150,YAL025C,YDR060W,29.35223548289997,101.09163522699993,0.9822107243855296,989.0,5.0,1.534,0.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.677,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.694620854140301,-0.3950794020925155,-0.67992306,-6.8790264,-6.663860991164536,-0.5989784462769222
151,YAL025C,YOR206W,29.35223548289997,94.6662040624001,0.9819599090154384,998.0,5.0,1.534,0.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.498,4.0,0.0,0.0,0.0,0.0,0.0,0.584,0.0,-6.711464947324774,-0.6200320270582405,-0.70098877,-6.7173147,-6.691876770743562,-0.6343219211855554
152,YAL025C,YGL076C,29.35223548289997,2122.739978120008,0.6628249549249893,970.0,5.0,1.534,0.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.606,5.0,1.737,0.95,0.0,0.0,0.632,0.0,0.725,0.883,-6.203349044482301,-1.4518550904169347,-1.6250801,-5.461642,-5.992623365212748,-1.4958333111420583
153,YAL025C,YPR016C,29.35223548289997,219.03624804399965,0.9310705753883122,992.0,5.0,1.534,0.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.04,0.894,0.0,0.687,0.55,0.0,1.342,0.0,-5.896997752558647,-1.172123812137413,-0.96924615,-6.3544617,-6.125973044847227,-1.0852819257114756
154,YAL025C,YBL002W,29.35223548289997,785.7577101720013,0.2497235175012168,0.0,5.0,1.534,0.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.144,1.756,1.613,1.051,1.707,1.307,0.784,2.284,1.459,-5.470938346206595,-1.7503767080301118,-1.8590947,-5.4203463,-5.464822713734205,-1.742750255943018
155,YAL025C,YKL009W,29.35223548289997,100.87382400099985,0.894488293336345,998.0,5.0,1.534,0.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.009,1.572,0.0,0.0,0.0,0.0,0.0,0.668,0.0,-6.598003531382984,-0.7521668718669123,-0.7678518,-6.779352,-6.603488422022735,-0.7444914034258371
