,Cmin,Cmax,Cmin_rna,Cmax_rna,coex,string,Cmin_Nucleus,Cmin_Cytoplasm,Cmin_Mitochondrion,Cmin_Endoplasmic_reticulum,Cmin_Golgi_apparatus,Cmin_Plasma_membrane,Cmin_Endosome,Cmin_Lysosome,Cmin_Peroxisome,Cmin_Cytoskeleton,Cmin_Extracellular_region,Cmax_Nucleus,Cmax_Cytoplasm,Cmax_Mitochondrion,Cmax_Endoplasmic_reticulum,Cmax_Golgi_apparatus,Cmax_Plasma_membrane,Cmax_Endosome,Cmax_Lysosome,Cmax_Peroxisome,Cmax_Cytoskeleton,Cmax_Extracellular_region,Kd,int_stoich,fb_pred,Kd_pred,corum,Kd_pred_RF,fb_pred_RF
12511,RAB18,COPB2,39.989048000000054,131.85030970000065,0.8127229087466543,353.0,2.64,5.0,2.173,5.0,5.0,4.369,2.259,2.039,1.806,1.818,1.63,2.486,5.0,1.68,4.4,5.0,1.624,1.826,1.519,0.773,1.602,1.363,-3.847074423439005,-2.6721844360318703,-2.1196842,-4.544382,0.0,-4.283640990736642,-2.6211188512704227
12512,RAB18,SEC61B,39.989048000000054,383.1315732999995,0.7442524909422937,225.99999999999997,2.64,5.0,2.173,5.0,5.0,4.369,2.259,2.039,1.806,1.818,1.63,2.124,5.0,2.828,5.0,1.723,2.0,1.653,1.741,1.317,1.441,1.464,-5.097366403021519,-1.5006232399771984,-2.1483183,-4.4893446,0.0,-4.861904866544935,-1.7441521547164964
12513,RAB18,COPE,39.989048000000054,213.56604730000046,0.587274385094225,192.0,2.64,5.0,2.173,5.0,5.0,4.369,2.259,2.039,1.806,1.818,1.63,4.611,4.846,0.881,4.354,4.731,1.349,1.638,1.301,0.603,1.221,1.187,-3.723025146753356,-2.7972087102773138,-2.4151144,-4.4805937,0.0,-3.8965494720239375,-2.8066902858670857
12514,RAB18,GORASP2,39.989048000000054,89.4848726700001,0.4381188933996285,365.0,2.64,5.0,2.173,5.0,5.0,4.369,2.259,2.039,1.806,1.818,1.63,2.761,5.0,1.564,5.0,5.0,1.876,2.016,2.049,1.049,1.969,1.899,-3.764951952229059,-2.7536823537139177,-2.2315953,-4.527168,0.0,-3.9581832329898607,-2.625533018279141
12515,RAB18,YIPF5,39.989048000000054,37.828387699999816,0.7395294946179463,291.0,2.64,5.0,2.173,5.0,5.0,4.369,2.259,2.039,1.806,1.818,1.63,4.216,4.343,0.97,4.387,4.399,3.332,1.234,1.165,0.0,0.903,0.781,-4.18284691924644,-2.338077399506648,-2.1049838,-4.555689,0.0,-4.270440756916665,-2.4183392857271278
12516,RAB18,RTN4,39.989048000000054,110.98150890000004,0.5028302248715556,346.0,2.64,5.0,2.173,5.0,5.0,4.369,2.259,2.039,1.806,1.818,1.63,5.0,5.0,1.992,5.0,1.806,5.0,1.806,1.716,1.115,2.282,2.113,-4.547788717734149,-1.979878275182096,-1.9285026,-4.5681763,0.0,-4.533944089587887,-2.126989032998103
12517,YIPF5,RAB1A,37.828387699999816,120.23796139999972,0.3747860597534042,691.0,4.216,4.343,0.97,4.387,4.399,3.332,1.234,1.165,0.0,0.903,0.781,2.966,4.883,3.046,4.502,4.572,2.217,4.054,2.426,1.405,2.153,4.375,-3.717079989032964,-2.6008718527353896,-2.571607,-4.7559857,0.0,-4.506953150005607,-2.198962258982592
12518,RTN4,RAB1A,110.98150890000004,120.23796139999972,0.6376607378679523,398.0,5.0,5.0,1.992,5.0,1.806,5.0,1.806,1.716,1.115,2.282,2.113,2.966,4.883,3.046,4.502,4.572,2.217,4.054,2.426,1.405,2.153,4.375,-1.827772827191648,-4.482273570853447,-2.3605168,-3.9565213,0.0,-2.8335637140621164,-3.531042642056456
12519,RAB1A,MIF,120.23796139999972,1469.5424669999995,0.558747175772017,202.99999999999997,2.966,4.883,3.046,4.502,4.572,2.217,4.054,2.426,1.405,2.153,4.375,4.695,4.848,2.441,2.141,1.613,4.504,2.048,2.129,1.745,2.341,5.0,-3.337650501929333,-2.329893914333849,-2.3121486,-3.8642142,0.0,-3.399272201674832,-2.405216357535154
12520,TMED2,RAB1A,157.32753669999997,120.23796139999972,0.3342069099052289,839.0,1.485,5.0,1.6,5.0,5.0,2.047,1.536,1.394,0.542,1.308,2.185,2.966,4.883,3.046,4.502,4.572,2.217,4.054,2.426,1.405,2.153,4.375,-3.6031063444749374,-2.179426009096883,-2.0525975,-4.3184705,0.0,-3.692659060941749,-2.159442736440024
12521,TMED10,RAB1A,183.321759,120.23796139999972,0.2684051029906227,823.0,1.523,5.0,1.322,5.0,5.0,5.0,1.8,2.103,0.647,1.326,2.719,2.966,4.883,3.046,4.502,4.572,2.217,4.054,2.426,1.405,2.153,4.375,-2.496882430189456,-3.3199960317548536,-1.9021983,-4.1324654,0.0,-3.0640078338648906,-2.9510932313017
12522,DDOST,RAB1A,217.37234459999976,120.23796139999972,0.6827496957682567,234.0,1.861,5.0,1.785,5.0,1.413,4.615,1.173,4.318,0.917,1.267,1.701,2.966,4.883,3.046,4.502,4.572,2.217,4.054,2.426,1.405,2.153,4.375,-3.3231405966894805,-2.6741600594680035,-2.1179838,-3.8444364,0.0,-3.630658540973694,-2.515202060531546
12523,RAB21,GDI2,39.55923366999998,171.37894269999973,0.6836200895351412,721.0,1.618,5.0,1.583,3.611,5.0,5.0,5.0,2.101,0.66,1.853,4.466,1.77,5.0,1.868,2.362,3.775,2.055,1.924,4.321,0.887,1.843,4.285,-4.841888516588231,-1.4776751277920848,-1.9721949,-5.2000685,0.0,-4.588926322376073,-1.8388711682480272
12524,RAB21,DDX21,39.55923366999998,200.20365329999981,0.0743724652385096,219.0,1.618,5.0,1.583,3.611,5.0,5.0,5.0,2.101,0.66,1.853,4.466,4.888,4.643,3.699,1.309,0.875,1.367,1.518,1.235,0.0,1.424,1.371,-3.476109002781768,-2.744339995427928,-3.1765175,-4.185277,0.0,-3.6189642971365568,-2.7452740166022607
12525,RAB21,RAB1A,39.55923366999998,120.23796139999972,0.8290329207835163,380.0,1.618,5.0,1.583,3.611,5.0,5.0,5.0,2.101,0.66,1.853,4.466,2.966,4.883,3.046,4.502,4.572,2.217,4.054,2.426,1.405,2.153,4.375,-3.6020571702371327,-2.6196108316019795,-2.1122153,-4.756601,0.0,-3.848255125442599,-2.4891609642422963
12526,RAB21,SEC61B,39.55923366999998,383.1315732999995,0.5859177422535952,196.0,1.618,5.0,1.583,3.611,5.0,5.0,5.0,2.101,0.66,1.853,4.466,2.124,5.0,2.828,5.0,1.723,2.0,1.653,1.741,1.317,1.441,1.464,-4.746782137930202,-1.5153683083429177,-2.3487859,-5.044778,0.0,-4.390828752034914,-1.8603825380527208
12527,RTN4,RAB21,110.98150890000004,39.55923366999998,0.5929338676254734,256.0,5.0,5.0,1.992,5.0,1.806,5.0,1.806,1.716,1.115,2.282,2.113,1.618,5.0,1.583,3.611,5.0,5.0,5.0,2.101,0.66,1.853,4.466,-4.556212562249128,-1.770414938237591,-2.1085896,-4.425242,0.0,-4.417662364715086,-1.8953457013690345
12528,RAB21,CANX,39.55923366999998,685.9889127999966,0.6281498848016266,248.0,1.618,5.0,1.583,3.611,5.0,5.0,5.0,2.101,0.66,1.853,4.466,3.714,4.987,4.125,4.989,3.055,3.153,2.898,2.834,1.936,2.586,4.591,-2.9761285961129564,-3.242129319188457,-2.4521399,-4.5042686,0.0,-3.3243681259302504,-3.208375866761923
12529,LAMP1,RAB21,64.59903999999959,39.55923366999998,0.6884812922596885,430.99999999999994,3.008,5.0,2.876,3.052,3.064,5.0,5.0,5.0,2.216,2.841,4.689,1.618,5.0,1.583,3.611,5.0,5.0,5.0,2.101,0.66,1.853,4.466,-3.3564972565498525,-2.9198948714216906,-1.9524027,-4.2606564,0.0,-3.756702204089417,-2.5814307521546875
12530,RAB21,GDI1,39.55923366999998,157.0823902999999,0.291550088515416,768.0,1.618,5.0,1.583,3.611,5.0,5.0,5.0,2.101,0.66,1.853,4.466,1.533,4.741,1.64,4.397,3.774,1.736,1.822,1.487,0.453,1.726,1.632,-4.041719692767094,-2.1822111032603253,-1.736261,-5.070441,0.0,-4.251402699135858,-2.233338216262614
12531,RAB11A,RAB21,235.15864449999984,39.55923366999998,0.284258372617769,383.0,2.603,5.0,2.247,2.632,5.0,5.0,5.0,3.176,1.538,5.0,5.0,1.618,5.0,1.583,3.611,5.0,5.0,5.0,2.101,0.66,1.853,4.466,-4.472353960023326,-3.253318307520916,-1.9630287,-4.7852006,0.0,-4.522752927498649,-2.9704676758080173
12532,RAB21,LDHA,39.55923366999998,1104.1700209999995,0.3724562336296053,245.00000000000003,1.618,5.0,1.583,3.611,5.0,5.0,5.0,2.101,0.66,1.853,4.466,4.694,5.0,4.323,2.339,1.573,2.787,1.841,2.294,2.197,2.503,4.587,-2.489862566710218,-3.728467960631978,-3.097243,-3.7042372,0.0,-2.903942562251877,-3.494895191894192
12533,SCAMP1,RAB21,31.44342567,39.55923366999998,0.2736912477002475,245.00000000000003,1.307,5.0,1.051,1.23,5.0,4.333,5.0,1.281,0.0,1.247,1.002,1.618,5.0,1.583,3.611,5.0,5.0,5.0,2.101,0.66,1.853,4.466,-3.354059613147657,-3.0888167263537616,-2.0378003,-4.4944944,0.0,-3.772330200213467,-2.797384368649986
12534,RAB21,DDOST,39.55923366999998,217.37234459999976,0.5454183362434175,196.0,1.618,5.0,1.583,3.611,5.0,5.0,5.0,2.101,0.66,1.853,4.466,1.861,5.0,1.785,5.0,1.413,4.615,1.173,4.318,0.917,1.267,1.701,-2.681078272289221,-3.536099101876975,-1.9632776,-4.975624,0.0,-3.2491340337613472,-3.0903523002419
12535,SCAMP2,RAB21,60.97321670000005,39.55923366999998,0.6081694065567452,233.0,2.579,5.0,0.743,1.239,5.0,3.62,5.0,1.04,0.196,1.263,4.241,1.618,5.0,1.583,3.611,5.0,5.0,5.0,2.101,0.66,1.853,4.466,-6.595968745655933,-0.5038647907910795,-1.5204258,-5.2879896,0.0,-5.967508133725374,-1.0569550908499474
12536,RAB22A,GDI2,5.657188667000033,171.37894269999973,0.5953398096116372,577.0,2.482,5.0,1.796,1.651,4.4,5.0,5.0,2.181,0.188,3.86,4.434,1.77,5.0,1.868,2.362,3.775,2.055,1.924,4.321,0.887,1.843,4.285,-5.953898292915601,-1.8111869581505664,-2.5554564,-5.647418,0.0,-5.447420976742638,-2.2981567798712748
12537,RAB22A,GDI1,5.657188667000033,157.0823902999999,0.289819417135527,861.0,2.482,5.0,1.796,1.651,4.4,5.0,5.0,2.181,0.188,3.86,4.434,1.533,4.741,1.64,4.397,3.774,1.736,1.822,1.487,0.453,1.726,1.632,-5.0469628731304805,-2.1575190271539246,-2.4076347,-5.245825,0.0,-5.154898700008228,-2.292650739508346
12538,RAB24,GDI1,55.22980832999997,157.0823902999999,0.261875405269882,763.0,1.907,4.738,3.578,1.598,1.791,4.399,3.841,2.115,0.0,2.909,1.791,1.533,4.741,1.64,4.397,3.774,1.736,1.822,1.487,0.453,1.726,1.632,-5.044082249300337,-2.0495705740595707,-2.116377,-4.7659545,0.0,-4.471109037717212,-2.204305994416917
12539,RAB29,SEC61B,33.55310766999992,383.1315732999995,0.6259327295323235,254.0,4.684,5.0,4.413,1.568,5.0,3.699,4.484,2.462,0.659,3.722,4.429,2.124,5.0,2.828,5.0,1.723,2.0,1.653,1.741,1.317,1.441,1.464,-4.59529212089847,-2.556365537770348,-2.8354638,-4.505259,0.0,-4.5208822186128605,-2.433843003187013
12540,RAB29,PGRMC1,33.55310766999992,256.41864769999995,0.8449100307435478,223.0,4.684,5.0,4.413,1.568,5.0,3.699,4.484,2.462,0.659,3.722,4.429,3.488,4.757,4.447,4.468,1.382,4.474,1.367,1.656,1.562,1.844,3.889,-4.471021938887863,-2.71512836737908,-2.6574264,-4.0828443,0.0,-4.184017795215988,-2.797276342631571
12541,RAB29,PGRMC2,33.55310766999992,64.74422699999987,0.8152517234324673,379.0,4.684,5.0,4.413,1.568,5.0,3.699,4.484,2.462,0.659,3.722,4.429,5.0,5.0,1.931,5.0,1.129,2.906,1.09,1.01,1.345,1.6,3.803,-5.053479883518739,-2.112988814344867,-2.638228,-4.535161,0.0,-4.656038561691704,-2.364977241169113
12542,RAB29,TMED10,33.55310766999992,183.321759,0.0479927750208605,220.00000000000003,4.684,5.0,4.413,1.568,5.0,3.699,4.484,2.462,0.659,3.722,4.429,1.523,5.0,1.322,5.0,5.0,5.0,1.8,2.103,0.647,1.326,2.719,-3.9457995404077306,-3.1873981404989866,-3.0798442,-3.4487514,0.0,-3.932156754471208,-3.066332694306646
12543,RAB2A,RAB1A,66.96634886999963,120.23796139999972,0.7515311816454987,859.0,4.571,4.782,1.954,3.901,4.059,2.104,2.539,4.468,0.755,2.084,4.391,2.966,4.883,3.046,4.502,4.572,2.217,4.054,2.426,1.405,2.153,4.375,-4.849263624179969,-1.2868795972229734,-2.190233,-3.7908506,0.0,-4.521060361626233,-1.7132580347844544
12544,RER1,RAB2A,138.9582967000001,66.96634886999963,0.57906068936975,309.0,1.371,5.0,1.24,3.332,5.0,4.041,1.721,1.688,1.044,1.157,1.157,4.571,4.782,1.954,3.901,4.059,2.104,2.539,4.468,0.755,2.084,4.391,-4.420394095584647,-2.2560015207490323,-2.5340495,-3.4294045,0.0,-4.382850665597406,-2.370334503914193
12545,SCAMP1,RAB2A,31.44342567,66.96634886999963,0.6412976942008459,354.0,1.307,5.0,1.051,1.23,5.0,4.333,5.0,1.281,0.0,1.247,1.002,4.571,4.782,1.954,3.901,4.059,2.104,2.539,4.468,0.755,2.084,4.391,-3.927193612661312,-2.5192743356596727,-2.9513605,-3.5605717,0.0,-4.019519937121796,-2.494784835909009
12546,ARL6IP1,RAB2A,139.02200009999933,66.96634886999963,0.4389058795779842,283.0,1.448,5.0,1.402,5.0,0.952,2.969,1.148,1.342,1.971,1.29,0.886,4.571,4.782,1.954,3.901,4.059,2.104,2.539,4.468,0.755,2.084,4.391,-5.145059773251705,-1.4940775652057772,-2.7333179,-3.6426115,0.0,-4.782888101889468,-1.79248605835211
12547,RAB2A,RAB7A,66.96634886999963,129.07965030000008,0.3704102879527683,669.0,4.571,4.782,1.954,3.901,4.059,2.104,2.539,4.468,0.755,2.084,4.391,2.634,5.0,5.0,2.162,3.435,4.46,5.0,5.0,1.502,2.198,4.409,-3.5866671736949423,-2.4728671333115293,-2.5713954,-3.3588955,0.0,-3.595801496432194,-2.5064907485464194
12548,DAD1,RAB2A,274.33429900000056,66.96634886999963,0.7670546318260361,227.0,1.868,4.435,1.577,4.446,1.316,3.589,0.9,0.973,0.849,1.535,1.89,4.571,4.782,1.954,3.901,4.059,2.104,2.539,4.468,0.755,2.084,4.391,-8.053633994585356,-0.0471562363352883,-2.5012655,-3.6390522,0.0,-4.178979205835405,-2.710821162031707
12549,LAMTOR2,RAB2A,116.73547330000025,66.96634886999963,0.7700547913018952,227.99999999999997,2.896,5.0,2.427,1.8,1.257,4.278,5.0,5.0,0.729,1.273,1.515,4.571,4.782,1.954,3.901,4.059,2.104,2.539,4.468,0.755,2.084,4.391,-4.24070828838335,-2.107441437300508,-2.6403937,-3.9744604,0.0,-4.168986773385258,-2.243490568638616
12550,RAB2A,CANX,66.96634886999963,685.9889127999966,0.7517203098490166,538.0,4.571,4.782,1.954,3.901,4.059,2.104,2.539,4.468,0.755,2.084,4.391,3.714,4.987,4.125,4.989,3.055,3.153,2.898,2.834,1.936,2.586,4.591,-4.176537010676133,-1.9004819429599569,-2.4814029,-3.9789135,0.0,-4.136754300778636,-2.6256544882527013
12551,LAMP1,RAB2A,64.59903999999959,66.96634886999963,0.6299469613227108,542.0,3.008,5.0,2.876,3.052,3.064,5.0,5.0,5.0,2.216,2.841,4.689,4.571,4.782,1.954,3.901,4.059,2.104,2.539,4.468,0.755,2.084,4.391,-4.924741415182697,-1.398185380670411,-2.434105,-4.4052744,0.0,-4.538602229842081,-1.808718745103816
12552,RAB2A,VAMP3,66.96634886999963,75.12789667000015,0.6496952817618218,468.0,4.571,4.782,1.954,3.901,4.059,2.104,2.539,4.468,0.755,2.084,4.391,1.938,5.0,1.854,2.012,4.465,4.706,5.0,2.404,1.004,2.052,2.715,-4.477178029840365,-1.599163036237022,-2.205175,-3.9193642,0.0,-4.442062039094243,-1.704950790102047
12553,RAB2A,VAPA,66.96634886999963,93.63682933,0.4922953312159845,374.0,4.571,4.782,1.954,3.901,4.059,2.104,2.539,4.468,0.755,2.084,4.391,3.772,5.0,2.045,5.0,4.489,5.0,2.525,4.454,1.949,3.231,1.749,-3.173202794876952,-2.881606987122716,-2.7631507,-4.0111213,0.0,-3.4155305152946185,-2.820149744677768
12554,RAB2A,SEC61B,66.96634886999963,383.1315732999995,0.7960116366895142,321.0,4.571,4.782,1.954,3.901,4.059,2.104,2.539,4.468,0.755,2.084,4.391,2.124,5.0,2.828,5.0,1.723,2.0,1.653,1.741,1.317,1.441,1.464,-5.461506066505034,-0.7955084837909345,-2.2497494,-4.6305494,0.0,-5.128521709720874,-1.1463979049316555
12555,YIPF5,RAB2A,37.828387699999816,66.96634886999963,0.6557763512325943,513.0,4.216,4.343,0.97,4.387,4.399,3.332,1.234,1.165,0.0,0.903,0.781,4.571,4.782,1.954,3.901,4.059,2.104,2.539,4.468,0.755,2.084,4.391,-4.924211505294381,-1.4340112773023352,-2.7460961,-4.290984,0.0,-4.647375901110955,-1.8576783951781823
12556,RTN4,RAB2A,110.98150890000004,66.96634886999963,0.5197900610187779,303.0,5.0,5.0,1.992,5.0,1.806,5.0,1.806,1.716,1.115,2.282,2.113,4.571,4.782,1.954,3.901,4.059,2.104,2.539,4.468,0.755,2.084,4.391,-4.866611377927309,-1.48432216993427,-2.6241665,-3.790178,0.0,-4.603623389091858,-1.820939409401168
12557,STX12,RAB2A,42.75795333000004,66.96634886999963,0.4087421938785987,474.0,4.483,5.0,1.605,1.34,4.548,1.917,4.43,1.763,0.0,1.396,1.166,4.571,4.782,1.954,3.901,4.059,2.104,2.539,4.468,0.755,2.084,4.391,-3.3998173544286128,-2.772524532816797,-2.8381784,-3.6454644,0.0,-3.648114948782606,-2.642043573440089
12558,RAB2A,TMED2,66.96634886999963,157.32753669999997,0.6286176927944959,401.99999999999994,4.571,4.782,1.954,3.901,4.059,2.104,2.539,4.468,0.755,2.084,4.391,1.485,5.0,1.6,5.0,5.0,2.047,1.536,1.394,0.542,1.308,2.185,-5.21860853881021,-0.9793082353462892,-2.36518,-3.844437,0.0,-4.840063423889484,-1.3327916127257204
12559,KRTCAP2,RAB2A,274.4190872999995,66.96634886999963,0.5466598732284006,199.0,0.893,5.0,0.976,5.0,0.988,2.872,0.0,0.727,0.0,0.636,1.835,4.571,4.782,1.954,3.901,4.059,2.104,2.539,4.468,0.755,2.084,4.391,-3.7738804284821295,-3.36366968199627,-2.2261548,-3.9548094,0.0,-3.954836627579725,-3.0544043899884383
12560,RAB2A,TMED10,66.96634886999963,183.321759,0.53747647462053,426.99999999999994,4.571,4.782,1.954,3.901,4.059,2.104,2.539,4.468,0.755,2.084,4.391,1.523,5.0,1.322,5.0,5.0,5.0,1.8,2.103,0.647,1.326,2.719,-4.27343568670536,-1.7991408451330506,-2.3431883,-3.6117222,0.0,-4.323790215279452,-1.898912506588323
12561,GOLGA2,RAB2A,42.316595670000005,66.96634886999963,0.0895924110619916,911.0,3.781,5.0,2.209,2.724,5.0,2.499,2.81,2.584,1.381,5.0,2.319,4.571,4.782,1.954,3.901,4.059,2.104,2.539,4.468,0.755,2.084,4.391,-5.388222803080033,-1.3764756170396162,-2.2646117,-4.558442,0.0,-5.03817233547854,-1.6819662806509166
12562,STX5,RAB2A,33.774700369999984,66.96634886999963,0.0867976776094742,550.0,2.77,5.0,2.094,4.534,5.0,3.036,2.44,2.036,1.017,1.746,1.621,4.571,4.782,1.954,3.901,4.059,2.104,2.539,4.468,0.755,2.084,4.391,-4.6466165490038565,-1.9804023277246363,-2.669536,-4.288018,0.0,-4.405408089392037,-2.2157795576313446
